"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Alt Text","Gift Card","SEO Title","SEO Description","information (product.metafields.custom.information)","information (product.metafields.jetti.information)","Color (product.metafields.shopify.color-pattern)","Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products)","Related products (product.metafields.shopify--discovery--product_recommendation.related_products)","Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display)","Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries)","Variant Weight Unit","Variant Tax Code","Cost per item","Status"
"balenciaga-runner-trainers-multicolor","","","","","","","","","Multicolor","","","46","","balenciaga-runner-trainers-multicolor-46-46","2000","anrosa-store-com","deny","anrosa-store-com","895","","TRUE","TRUE","","","","","","","","","","","","","","kg","","760.75",""
"birkenstock-1774-union-la-bimshire-beige-taupe","Bimshire Canvas Clogs","<p>An elevated take on the classic clog, the Union LA Bimshire arrives in a refined beige taupe palette with double buckle straps and a covered toe. Finished with a vivid footbed and textured upper, it blends laid-back style with ergonomic comfort for everyday wear.</p><ul><li>Covered-toe clog silhouette</li><li>Adjustable double buckle straps</li><li>Textured upper; suede accents</li><li>Contoured footbed</li><li>Rubber outsole</li><li>FW24 collaboration</li></ul><br><p>1029705</p>","Birkenstock 1774","Apparel & Accessories > Shoes > Sandals"," Mules","adult, Category: Shoes, Convictional, DC: 9705, DMN:1029705, Gender: unisex, import_2021_02_24_135831, monostate-anrosa, Season: FW24, validate-product-description","FALSE","Color","Beige Taupe","","Size","39","","birkenstock-1774-union-la-bimshire-beige-taupe-39-39","2000","anrosa-store-com","deny","anrosa-store-com","280","","TRUE","TRUE","4580577560610","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/unbnckslcskcodscodsakckdsao-9-1024x1024.jpg?v=1759841597","Beige taupe clog with double buckles, side view","FALSE","Birkenstock 1774 Union LA Bimshire Clog – Beige Taupe","Union LA Bimshire clog in beige taupe with double buckles and ergonomic footbed. FW24 collaboration from Birkenstock 1774.","","","Tan,Brown","ribbed-crew-socks, relaxed-chino-pants, canvas-tote","","","","kg","","238","active"
"birkenstock-1774-union-la-bimshire-beige-taupe","","","","","","","","","Beige Taupe","","","40","","birkenstock-1774-union-la-bimshire-beige-taupe-40-40","2000","anrosa-store-com","deny","anrosa-store-com","280","","TRUE","TRUE","4580577560610","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/unbnckslcskcodscodsakckdsao-10-1024x1024.jpg?v=1759841597","Top view of beige taupe clogs with orange footbed","","","","","","","","","","","kg","","238",""
"birkenstock-1774-union-la-bimshire-beige-taupe","","","","","","","","","Beige Taupe","","","41","","birkenstock-1774-union-la-bimshire-beige-taupe-41-41","2000","anrosa-store-com","deny","anrosa-store-com","280","","TRUE","TRUE","4580577560610","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/unbnckslcskcodscodsakckdsao-8-1024x1024.jpg?v=1759841597","Side profile of beige taupe covered-toe clog","","","","","","","","","","","kg","","238",""
"birkenstock-1774-union-la-bimshire-beige-taupe","","","","","","","","","Beige Taupe","","","42","","birkenstock-1774-union-la-bimshire-beige-taupe-42-42","2000","anrosa-store-com","deny","anrosa-store-com","280","","TRUE","TRUE","4580577560610","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/unbnckslcskcodscodsakckdsao-7-1024x1024.jpg?v=1759841597","Close-up of buckle and orange footbed branding","","","","","","","","","","","kg","","238",""
"birkenstock-1774-union-la-bimshire-beige-taupe","","","","","","","","","Beige Taupe","","","43","","birkenstock-1774-union-la-bimshire-beige-taupe-43-43","2000","anrosa-store-com","deny","anrosa-store-com","280","","TRUE","TRUE","4580577560610","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/unbnckslcskcodscodsakckdsao-19.jpg?v=1759841598","Lifestyle shot of beige taupe clog on foot","","","","","","","","","","","kg","","238",""
"birkenstock-1774-union-la-bimshire-beige-taupe","","","","","","","","","Beige Taupe","","","44","","birkenstock-1774-union-la-bimshire-beige-taupe-44-44","2000","anrosa-store-com","deny","anrosa-store-com","280","","TRUE","TRUE","4580577560610","","","","","","","","","","","","","kg","","238",""
"birkenstock-1774-union-la-bimshire-beige-taupe","","","","","","","","","Beige Taupe","","","45","","birkenstock-1774-union-la-bimshire-beige-taupe-45-45","2000","anrosa-store-com","deny","anrosa-store-com","280","","TRUE","TRUE","","","","","","","","","","","","","","kg","","238",""
"better-with-age-monroe-triple-wide-denim-short","Monroe Triple Wide Denim Shorts","<p>An artfully reconstructed denim short with a triple-wide silhouette and raw, frayed hems. Each piece is uniquely remeasured for a modern fit and proudly shows signs of age that add character and authenticity.</p><ul><li>Light blue washed denim</li><li>Triple-wide paneled construction</li><li>Raw hem with distressing</li><li>One-of-a-kind garment</li><li>Resized to modern measurements</li><li>Season: SS25</li></ul><br><p>BWADSMON</p>","Anrosa store","Apparel & Accessories > Clothing > Shorts > Denim Shorts","Denim","Category: Clothing, Convictional, DC: 1001, DMN: BWADSMON, Gender: unisex, male, monostate-anrosa, Season: SS25, validate-product-description","FALSE","Color","Light blue","","Size","32","","better-with-age-monroe-triple-wide-denim-short-32-32","1000","anrosa-store-com","deny","anrosa-store-com","667","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/BWAMONROESHORT1copy.png?v=1759841599","Front view of light blue triple-wide denim short with raw hem","FALSE","Better With Age Monroe Triple Wide Denim Short","Unique triple-wide light blue denim short with raw hems. One-of-a-kind piece remeasured for modern fit. SS25 collection.","","","Blue","","","","","kg","","566.95","active"
"better-with-age-monroe-triple-wide-denim-short","","","","","","","","","Light blue","","","33","","better-with-age-monroe-triple-wide-denim-short-33-33","1000","anrosa-store-com","deny","anrosa-store-com","667","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/BWAMONROESHORT2copy.png?v=1759841598","Back view of light blue triple-wide denim short with raw hem","","","","","","","","","","","kg","","566.95",""
"better-with-age-monroe-triple-wide-denim-short","","","","","","","","","Light blue","","","34","","better-with-age-monroe-triple-wide-denim-short-34-34","1000","anrosa-store-com","deny","anrosa-store-com","667","","TRUE","TRUE","","","","","","","","","","","","","","kg","","566.95",""
"better-with-age-monroe-triple-wide-denim-short","","","","","","","","","Light blue","","","36","","better-with-age-monroe-triple-wide-denim-short-36-36","1000","anrosa-store-com","deny","anrosa-store-com","667","","TRUE","TRUE","","","","","","","","","","","","","","kg","","566.95",""
"saint-mxxxxxx-lastman-saint-kingdom-black","Lastman Saint Kingdom Graphic Cotton T-Shirt","<p>A vintage-wash graphic tee with bold front and back prints brings a distinctive streetwear edge to everyday looks. Cut from soft cotton for breathable comfort, it pairs effortlessly with denim or joggers for laid-back style with attitude.</p><ul><li>100% cotton</li><li>Vintage wash black</li><li>Front and back graphic prints</li><li>Short sleeves, crew neck</li><li>Season: SS24</li><li>Care: machine wash cold, line dry</li></ul><p>sm-ys8-0000-c45</p>","Anrosa store","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T-Shirts","adult, Category: Clothing, Clothing, Convictional, DC: 1000, DMN: sm-ys8-0000-c45, Gender: unisex, monostate-anrosa, New, Season: SS24, sm-ys8-0000-c45, SS24, unisex, validate-product-description","FALSE","Color","Black","","Size","XS","","saint-mxxxxxx-lastman-saint-kingdom-black-xs-xs","1000","anrosa-store-com","deny","anrosa-store-com","450","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/SAINTMxxxxxx-LastmanSaintKingdomBlack.webp?v=1759841597","Black graphic tee with SAINT KINGDOM print, front view","FALSE","Anrosa Graphic Cotton Tee in Black – SS24","Vintage-wash black graphic cotton tee with bold front and back prints. Soft, breathable and easy to style. Available in sizes XS–XL.","","","Black,Multicolor","","","","","kg","","382.5","active"
"saint-mxxxxxx-lastman-saint-kingdom-black","","","","","","","","","Black","","","S","","saint-mxxxxxx-lastman-saint-kingdom-black-s-s","1000","anrosa-store-com","deny","anrosa-store-com","450","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/SAINTMxxxxxx-LastmanSaintKingdomBlack2.jpg?v=1759841597","Black graphic tee with SAINT KINGDOM back print, rear view","","","","","","","","","","","kg","","382.5",""
"saint-mxxxxxx-lastman-saint-kingdom-black","","","","","","","","","Black","","","M","","saint-mxxxxxx-lastman-saint-kingdom-black-m-m","1000","anrosa-store-com","deny","anrosa-store-com","450","","TRUE","TRUE","","","","","","","","","","","","","","kg","","382.5",""
"saint-mxxxxxx-lastman-saint-kingdom-black","","","","","","","","","Black","","","L","","saint-mxxxxxx-lastman-saint-kingdom-black-l-l","1000","anrosa-store-com","deny","anrosa-store-com","450","","TRUE","TRUE","","","","","","","","","","","","","","kg","","382.5",""
"saint-mxxxxxx-lastman-saint-kingdom-black","","","","","","","","","Black","","","XL","","saint-mxxxxxx-lastman-saint-kingdom-black-xl-xl","1000","anrosa-store-com","deny","anrosa-store-com","450","","TRUE","TRUE","","","","","","","","","","","","","","kg","","382.5",""
"off-white-eagle-wool-varsity-jacket-black-blue","Eagle Wool Varsity Jacket","<p>A sharp varsity jacket crafted in rich wool with contrast blue sleeves and a black body. Bold eagle and globe artwork lends standout attitude, while rib-knit trims and leather accents elevate the finish. Snap-front closure and signature detailing bring modern polish to a heritage silhouette.</p><ul><li>Wool construction</li><li>Contrast rib-knit collar, cuffs, hem</li><li>Snap-button front</li><li>Embroidered eagle graphic</li><li>Leather detailing</li><li>Season: SS25</li></ul><p>OMEH053S25FAB0011049</p>","Off-white c/o virgil abloh","Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Varsity Jackets","Outerwear","Category: Clothing, Convictional, DC: 1049, DMN: OMEH053S25FAB0011049, Gender: unisex, monostate-anrosa, OFF-WHITE C/O VIRGIL ABLOH, Season: SS25, validate-product-description","FALSE","Color","Black/Blue","","Size","44","","off-white-eagle-wool-varsity-jacket-black-blue-44-44","1000","anrosa-store-com","deny","anrosa-store-com","1300","","TRUE","TRUE","8051594768588","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28457844_57819037_2048.webp?v=1759841597","Black wool varsity jacket with purple eagle patches, front view","FALSE","Off-White Eagle Wool Varsity Jacket – Black/Blue","Wool varsity jacket with bold eagle artwork, rib-knit trims, and snap front. Off-White SS25 style in black/blue. Sizes 44–50.","","","Black,Blue,Purple,White","straight-leg-denim-jeans, cotton-crewneck-tee, leather-ankle-boots","","","","kg","","1105","active"
"off-white-eagle-wool-varsity-jacket-black-blue","","","","","","","","","Black/Blue","","","46","","off-white-eagle-wool-varsity-jacket-black-blue-46-46","1000","anrosa-store-com","deny","anrosa-store-com","1300","","TRUE","TRUE","8051594768571","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28457844_57819064_2048.webp?v=1759841597","Black wool varsity jacket with large purple eagle and globe patch, back view","","","","","","","","","","","kg","","1105",""
"off-white-eagle-wool-varsity-jacket-black-blue","","","","","","","","","Black/Blue","","","48","","off-white-eagle-wool-varsity-jacket-black-blue-48-48","1000","anrosa-store-com","deny","anrosa-store-com","1300","","TRUE","TRUE","","","","","","","","","","","","","","kg","","1105",""
"off-white-eagle-wool-varsity-jacket-black-blue","","","","","","","","","Black/Blue","","","50","","off-white-eagle-wool-varsity-jacket-black-blue-50-50","1000","anrosa-store-com","deny","anrosa-store-com","1300","","TRUE","TRUE","","","","","","","","","","","","","","kg","","1105",""
"lanvin-leather-curb-pale-pink-sneakers","Curb Leather Sneakers","<p>Contemporary and refined, these leather curb sneakers bring a luxe touch to everyday style. The pale pink upper is accented with bold chevron laces and a cushioned design for comfort. A sculpted sole and textured overlays create a distinctive, street-ready silhouette.</p><ul><li>Leather upper</li><li>Textile panels</li><li>Lace-up closure</li><li>Padded collar and insole</li><li>Rubber sole</li><li>Color: Pale pink</li></ul><p>FM-SKRK11-DRAG-A2051</p>","Lanvin","Apparel & Accessories > Shoes > Sneakers"," Sneakers","Category: Shoes, Convictional, Curb, import_2021_02_24_135831, LANVIN, monostate-anrosa, Shoes, validate-product-description","FALSE","Color","Pale pink","","Size","39","","lanvin-leather-curb-pale-pink-sneakers-39-39","2000","anrosa-store-com","deny","anrosa-store-com","685","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/LANVIN-LeatherCurbPalePinkSneakers.webp?v=1759841597","Pale pink leather curb sneaker with chevron laces, side view","FALSE","Lanvin Leather Curb Sneakers – Pale Pink","Lanvin leather curb sneakers in pale pink with bold chevron laces and cushioned comfort. Distinctive design and rubber sole for everyday style.","","","Pink,Black,White","","","","","kg","","582.25","active"
"lanvin-leather-curb-pale-pink-sneakers","","","","","","","","","Pale pink","","","40","","lanvin-leather-curb-pale-pink-sneakers-40-40","2000","anrosa-store-com","deny","anrosa-store-com","685","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/LANVIN-LeatherCurbPalePinkSneakers1.jpg?v=1759841597","Pale pink leather curb sneaker with chevron laces, angled view","","","","","","","","","","","kg","","582.25",""
"lanvin-leather-curb-pale-pink-sneakers","","","","","","","","","Pale pink","","","41","","lanvin-leather-curb-pale-pink-sneakers-41-41","2000","anrosa-store-com","deny","anrosa-store-com","685","","TRUE","TRUE","","","","","","","","","","","","","","kg","","582.25",""
"lanvin-leather-curb-pale-pink-sneakers","","","","","","","","","Pale pink","","","42","","lanvin-leather-curb-pale-pink-sneakers-42-42","2000","anrosa-store-com","deny","anrosa-store-com","685","","TRUE","TRUE","","","","","","","","","","","","","","kg","","582.25",""
"lanvin-leather-curb-pale-pink-sneakers","","","","","","","","","Pale pink","","","43","","lanvin-leather-curb-pale-pink-sneakers-43-43","2000","anrosa-store-com","deny","anrosa-store-com","685","","TRUE","TRUE","","","","","","","","","","","","","","kg","","582.25",""
"lanvin-leather-curb-pale-pink-sneakers","","","","","","","","","Pale pink","","","44","","lanvin-leather-curb-pale-pink-sneakers-44-44","2000","anrosa-store-com","deny","anrosa-store-com","685","","TRUE","TRUE","","","","","","","","","","","","","","kg","","582.25",""
"lanvin-leather-curb-pale-pink-sneakers","","","","","","","","","Pale pink","","","45","","lanvin-leather-curb-pale-pink-sneakers-45-45","2000","anrosa-store-com","deny","anrosa-store-com","685","","TRUE","TRUE","","","","","","","","","","","","","","kg","","582.25",""
"balenciaga-mens-loop-sports-icon-hoodie-medium-fit-black","Loop Sports Icon Cotton Hoodie","<p>A refined take on athletic style, this medium-fit hoodie is crafted from soft loopback cotton in a deep black hue. The front features the bold Sports Icon logo for a clean, modern statement, while ribbed trims and a drawstring hood provide comfort and structure.</p><ul><li>Loopback cotton</li><li>Medium fit</li><li>Drawstring hood</li><li>Kangaroo pocket</li><li>Ribbed cuffs and hem</li><li>Logo print at chest</li></ul><p><br></p><p>767877TRVC33521</p>","Balenciaga","Apparel & Accessories > Clothing > Clothing Tops > Hoodies","Sweaters","Balenciaga, Black, Category: Clothing, Clothing, Convictional, DC: 1083, DMN: 764235TQVR91083, Gender: unisex, monostate-anrosa, Season: FW24, unisex, validate-product-description","FALSE","Color","Black","","Size","XS","","balenciaga-men-s-loop-sports-icon-hoodie-medium-fit-black-xs-xs","1000","anrosa-store-com","deny","anrosa-store-com","750","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/767877TRVC33521.jpg?v=1759841597","Black hoodie with blue Sports Icon logo and kangaroo pocket","FALSE","Balenciaga Loop Sports Icon Hoodie – Black","Medium-fit loopback cotton hoodie with Sports Icon logo. Black color, drawstring hood, ribbed trims and kangaroo pocket.","","","Black","straight-leg-denim, leather-sneakers, cotton-crew-socks-3pk","","","","kg","","637.5","active"
"balenciaga-mens-loop-sports-icon-hoodie-medium-fit-black","","","","","","","","","Black","","","S","","balenciaga-men-s-loop-sports-icon-hoodie-medium-fit-black-s-s","1000","anrosa-store-com","deny","anrosa-store-com","750","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/767877TRVC335212.jpg?v=1759841597","Back view of black hoodie with hood and ribbed hem","","","","","","","","","","","kg","","637.5",""
"balenciaga-mens-loop-sports-icon-hoodie-medium-fit-black","","","","","","","","","Black","","","M","","balenciaga-men-s-loop-sports-icon-hoodie-medium-fit-black-m-m","1000","anrosa-store-com","deny","anrosa-store-com","750","","TRUE","TRUE","","","","","","","","","","","","","","kg","","637.5",""
"balenciaga-mens-loop-sports-icon-hoodie-medium-fit-black","","","","","","","","","Black","","","L","","balenciaga-men-s-loop-sports-icon-hoodie-medium-fit-black-l-l","1000","anrosa-store-com","deny","anrosa-store-com","750","","TRUE","TRUE","","","","","","","","","","","","","","kg","","637.5",""
"acne-studios-logo-zipper-jacket-black","Logo-Print Cotton Poplin Zip Jacket","<p>A relaxed zip-front jacket in lightweight cotton poplin with a washed finish. It features a bold contrast stamp logo at the back, elasticated cuffs and hem, and side seam pockets for a clean, modern silhouette.</p><ul><li>Cotton poplin</li><li>Washed finish</li><li>Center zipper</li><li>Side seam pockets</li><li>Elastic cuffs and hem</li><li>Hip-length, relaxed fit</li></ul><br><p>B90863-900</p>","Acne studios","Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Windbreakers","Outerwear","Category: Clothing, Convictional, DC: 900, DMN: B90863, Gender: unisex, monostate-anrosa, Season: FW25","FALSE","Color","Black","","Size","46","","acne-studios-logo-zipper-jacket-black-46-46","1000","anrosa-store-com","deny","anrosa-store-com","590","","TRUE","TRUE","8051594964706","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B90791-900_G.jpg?v=1759841596","Back view black zip jacket with 1996 Stockholm logo","FALSE","Acne Studios Logo Zipper Jacket – Black","Relaxed cotton poplin zip jacket with washed finish and back stamp logo. Elastic cuffs and hem; side pockets. Acne Studios FW25.","","","Black","checked-flannel-shirt, wide-leg-trousers-black, leather-sneakers-white","","","","kg","","501.5","active"
"acne-studios-logo-zipper-jacket-black","","","","","","","","","Black","","","48","","acne-studios-logo-zipper-jacket-black-48-48","1000","anrosa-store-com","deny","anrosa-store-com","590","","TRUE","TRUE","8051594964690","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B90791-900_C.webp?v=1759841596","Model wearing black jacket showing back logo","","","","","","","","","","","kg","","501.5",""
"acne-studios-logo-zipper-jacket-black","","","","","","","","","Black","","","50","","acne-studios-logo-zipper-jacket-black-50-50","1000","anrosa-store-com","deny","anrosa-store-com","590","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B90791-900_A.webp?v=1759841597","Front view black zip jacket with relaxed fit","","","","","","","","","","","kg","","501.5",""
"acne-studios-logo-zipper-jacket-black","","","","","","","","","Black","","","52","","acne-studios-logo-zipper-jacket-black-52-52","1000","anrosa-store-com","deny","anrosa-store-com","590","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B90791-900_F.webp?v=1759841596","Close-up of back stamp logo on black jacket","","","","","","","","","","","kg","","501.5",""
"acne-studios-logo-zipper-jacket-black","","","","","","","","","Black","","","54","","acne-studios-logo-zipper-jacket-black-54-54","1000","anrosa-store-com","deny","anrosa-store-com","590","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B90791-900_B_1.webp?v=1759841597","Model back view of black jacket with elastic hem","","","","","","","","","","","kg","","501.5",""
"acne-studios-logo-zipper-jacket-black","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B90791-900_B.webp?v=1759841596","","","","","","","","","","","","","","",""
"ami-adc-polo-night-blue","ADC Cotton Polo Shirt","<p>A refined take on a wardrobe classic, this night-blue polo delivers clean lines and everyday ease. Crafted in premium cotton piqué, it features a neat collar, two-button placket, and the signature heart‑A chest logo for a subtle statement. Pair it with denim or tailoring for effortless smart-casual style.</p><ul><li>Cotton piqué</li><li>Two-button placket</li><li>Embroidered chest logo</li><li>Ribbed collar and cuffs</li><li>Color: Night blue</li></ul><p>HPL060.760430</p>","Anrosa store","Apparel & Accessories > Clothing > Clothing Tops > Polos","Shirts","Category: Clothing, Convictional, DC: 0430, DMN:HPL060.760430, Gender, Gender: unisex, monostate-anrosa, Season: SS25, unisex, validate-product-description","FALSE","Color","Night blue","","Size","XS","","ami-adc-polo-night-blue-xs-xs","1000","anrosa-store-com","deny","anrosa-store-com","160","","TRUE","TRUE","3666598138432","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27332145_57486432_2048.webp?v=1759841597","Night blue polo shirt with heart-A logo, front view","FALSE","Anrosa ADC Polo – Night Blue Cotton Piqué","Night blue cotton piqué polo with signature heart‑A logo and two-button placket. Smart-casual essential in sizes XS–XL.","","","Blue","","","","","kg","","136","active"
"ami-adc-polo-night-blue","","","","","","","","","Night blue","","","S","","ami-adc-polo-night-blue-s-s","1000","anrosa-store-com","deny","anrosa-store-com","160","","TRUE","TRUE","3666598138449","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27332145_57486436_2048.webp?v=1759841597","Model wearing night blue polo shirt with heart-A logo","","","","","","","","","","","kg","","136",""
"ami-adc-polo-night-blue","","","","","","","","","Night blue","","","M","","ami-adc-polo-night-blue-m-m","1000","anrosa-store-com","deny","anrosa-store-com","160","","TRUE","TRUE","3666598138456","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27332145_57486442_2048.webp?v=1759841597","Back collar detail of night blue polo with tonal AMI embroidery","","","","","","","","","","","kg","","136",""
"ami-adc-polo-night-blue","","","","","","","","","Night blue","","","L","","ami-adc-polo-night-blue-l-l","1000","anrosa-store-com","deny","anrosa-store-com","160","","TRUE","TRUE","3666598138463","","","","","","","","","","","","","kg","","136",""
"ami-adc-polo-night-blue","","","","","","","","","Night blue","","","XL","","ami-adc-polo-night-blue-xl-xl","1000","anrosa-store-com","deny","anrosa-store-com","160","","TRUE","TRUE","","","","","","","","","","","","","","kg","","136",""
"amiri-pleat-detail-trouser","Pleated Wide-Leg Trousers","<p>These pleat-detail trousers offer a refined, modern silhouette with a fluid drape in an elegant ivory tone. Tailored with clean lines and a relaxed, wide leg, they bring understated sophistication to any wardrobe.</p><ul><li>Wide-leg silhouette</li><li>Front pleat detailing</li><li>Belt loops and zip fly</li><li>Side and back welt pockets</li><li>Season: SS24</li></ul><br><p>SKU: amiri-pleat-detail-trouser</p>","Amiri","Apparel & Accessories > Clothing > Pants > Trousers","Pants","adult, Amiri, Category: Clothing, Clothing, Convictional, import_2021_02_24_135831, monostate-anrosa, New, Season: SS24, validate-product-description","FALSE","Color","Ivory","","Size","XS","","amiri-pleat-detail-trouser-xs-xs","0","anrosa-store-com","deny","anrosa-store-com","1030","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22857901_52935223_2048.webp?v=1759841597","Ivory pleat-detail trousers front view","FALSE","Amiri Pleat Detail Trouser – Ivory Wide-Leg","Elegant ivory pleat-detail trousers with a modern wide-leg silhouette and tailored finish. SS24 style by Amiri.","","","White,Tan","","","","","lb","","875.5","active"
"amiri-pleat-detail-trouser","","","","","","","","","Ivory","","","S","","amiri-pleat-detail-trouser-s-s","0","anrosa-store-com","deny","anrosa-store-com","1030","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22857901_52936290_2048.webp?v=1759841597","Ivory pleat-detail trousers on model, side-front","","","","","","","","","","","lb","","875.5",""
"amiri-pleat-detail-trouser","","","","","","","","","Ivory","","","M","","amiri-pleat-detail-trouser-m-m","0","anrosa-store-com","deny","anrosa-store-com","1030","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/22857901_52936268_2048.webp?v=1759841597","Ivory pleat-detail trousers back view with welt pockets","","","","","","","","","","","lb","","875.5",""
"amiri-pleat-detail-trouser","","","","","","","","","Ivory","","","L","","amiri-pleat-detail-trouser-l-l","0","anrosa-store-com","deny","anrosa-store-com","1030","","TRUE","TRUE","","","","","","","","","","","","","","lb","","875.5",""
"marni-tropicalia-micro-tote-bag","Tropicalia Micro Tote Bag","<p>A compact take on an iconic silhouette, the Tropicalia Micro Tote blends refined structure with a textured finish. Smooth leather trims frame the woven body, while a neat top handle and crossbody strap offer effortless carry for day or night.</p><ul><li>Leather trim with woven body</li><li>Micro tote silhouette</li><li>Top handles and crossbody strap</li><li>Contrast logo detail</li><li>Fabric-lined interior</li></ul><br><p>Product ID: bmmp0067q0p386000n99</p>","Marni","Luggage & Bags > Tote Bags"," Totes","Accessories, adult, Black, bmmp0067q0p3860z0t01, Category: Accessories, Convictional, DC: 0N99, DMN: bmmp0067q0p386000n99, Gender: unisex, import_2021_02_24_135831, Marni, monostate-anrosa, New, Season: SS24, SS24, unisex, validate-product-description","FALSE","Color","Black","","Size","One size","","marni-tropicalia-micro-tote-bag-o-s-o-s","2000","anrosa-store-com","deny","anrosa-store-com","550","","TRUE","TRUE","8051169805021","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/MARNITropicaliaMicroToteBag.webp?v=1759841596","Black micro tote bag with woven body and leather trims","FALSE","Marni Tropicalia Micro Tote Bag – Black","Marni Tropicalia Micro Tote in black with leather trims and woven body. Compact silhouette with top handles and crossbody strap.","","","Black","","","","","kg","","467.5","active"
"marni-tropicalia-micro-tote-bag","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/MARNITropicaliaMicroToteBag1.webp?v=1759841597","Interior view of black micro tote with beige lining and logo patch","","","","","","","","","","","","","",""
"essentials-vintage-fleece-sweatpant-jet-black","Vintage Fleece Sweatpants","<p>Crafted in rich, cozy fleece, these jet black sweatpants offer a softly structured feel and a relaxed, throwback silhouette. An elastic waistband with drawcord ensures a sleek, adjustable fit, finished with elastic cuffs for easy wear.</p><ul><li>Fleece fabrication</li><li>Elastic waistband with drawcord</li><li>Elastic cuffed hems</li><li>Color: Jet Black</li><li>Season: FW25</li></ul><p></p><p>130SP258040F</p>","Anrosa store","Apparel & Accessories > Clothing > Activewear > Activewear Pants > Sweatpants","Pants","Category: Clothing, Convictional, DC: 040F, DMN: 130SP258040F, Gender: unisex, monostate-anrosa, Season: FW25, validate-product-description","FALSE","Color","Jet Black","","Size","XS","","essentials-vintage-fleece-sweatpant-jet-black-xs-xs","1000","anrosa-store-com","deny","anrosa-store-com","115","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/130SP258040F_VINTAGE_FLEECE_SWEATPANT-JET-BLACK_1-copy_1920x_b80b5ca7-6619-4020-b5ca-f33ae358167c.webp?v=1759841597","Jet black fleece sweatpants with drawcord waistband","FALSE","Essentials Vintage Fleece Sweatpant – Anrosa","Cozy vintage fleece sweatpants in jet black with adjustable drawcord and elastic cuffs. Available in sizes XS–XL. FW25 style.","","","Black","vintage-fleece-hoodie-jet-black, classic-crew-socks-3pk, low-top-sneakers-black","","","","kg","","97.75","active"
"essentials-vintage-fleece-sweatpant-jet-black","","","","","","","","","Jet Black","","","S","","essentials-vintage-fleece-sweatpant-jet-black-s-s","1000","anrosa-store-com","deny","anrosa-store-com","115","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0641/5804/0249/files/130SP258040F_VINTAGE_FLEECE_SWEATPANT-JET-BLACK_2_1920x_010be5e6-7a8e-4b01-b150-471c7b338c75.webp?v=1759841597","Back view of jet black fleece sweatpants","","","","","","","","","","","kg","","97.75",""
